,party,text,label
460,spd,und der beste Schutz vor Diskriminierungen.,503.0
461,spd,Eine technisch sichere Ende-zu-Ende-Verschlüsselung ist für uns selbstverständlich.,201.1
462,spd,Für den Schutz unserer Demokratie,202.1
463,spd,"und die Sicherheit Einzelner benötigen wir auch im Netz ein konsequentes Vorgehen gegen Hasskriminalität, Betrug und andere Straftaten.",605.1
464,spd,Zur Verfolgung von aus dem oder im Internet begangenen Straftaten braucht es technisch und personell hinreichend ausgestattete Strafverfolgungsbehörden.,605.1
465,spd,Bei hinreichenden tatsächlichen Anhaltspunkten auf eine Straftat müssen Verdächtige identifiziert werden können.,605.1
466,spd,Wir werden die nationalen Schutzvorschriften im Strafgesetzbuch und Netzwerkdurchsetzungsgesetz weiterentwickeln,605.1
467,spd,und setzen uns für verbindliche Regelungen auf europäischer Ebene (Digital Service Act) ein.,108.0
468,spd,"Es braucht aber neben den rechtlichen Vorgaben auch ziviles Engagement, um dem Respekt zwischen den Bürger*innen in der digitalen Kommunikation wieder mehr Geltung zu verschaffen.",606.1
469,spd,"Organisationen, die gegen Hass und Hetze im Netz aktiv sind, sichern wir unsere Unterstützung zu.",606.1
472,spd,Der Gesundheitssektor braucht wieder mehr politische Aufmerksamkeit und Reformen.,504.0
473,spd,Wir brauchen ein klares Leitbild für die nächsten Jahrzehnte.,504.0
474,spd,Deutschland galt für Jahrzehnte als „Apotheke der Welt“.,601.1
475,spd,"Die klügsten Forscher*innen fanden sich in deutschen Instituten, dort sammelten sie Nobelpreise, die unumstritten weltbeste Medizinindustrie wurde hierzulande aufgebaut.",601.1
476,spd,"Deutschland versorgte Kranke in aller Welt mit allen denkbaren Heilmitteln, von Aspirin bis zum Impfstoff gegen Tuberkulose.",601.1
477,spd,"Durch die Corona-Krise wurde deutlich, dass die Abwanderung der Arzneimittelproduktion ins Ausland und die damit zunehmende Abhängigkeit zu Lieferengpässen oder gar Versorgungsengpässen führen kann.",109.0
478,spd,"Deutschland muss wieder seine Innovationskraft einsetzen, um neue Therapieoptionen zu finden.",504.0
479,spd,"Dass die gezielte Förderung von Innovationen und neuen Methoden erfolgreich sein kann, hat aktuell das Beispiel BioNtech gezeigt.",504.0
480,spd,"Es zeigt auch, dass die Gesundheitswirtschaft kein reiner Markt ist und eine aktive Rolle des Staates Leben retten kann.",504.0
481,spd,"Wir wollen ein System, das in Krisensituationen die Produktion, Bereithaltung und Verteilung von notwendiger Arznei und Medizinprodukten sicherstellt.",504.0
482,spd,"Wir sehen es als unsere Pflicht dafür zu sorgen, dass die Medikamente, die hier entwickelt werden, in ärmeren Ländern nicht überteuert und knapp sind.",107.0
483,spd,Eines unserer Ziele ist die Förderung der Forschung zur personalisierten Medizin.,504.0
484,spd,Diese muss zu erschwinglichen Preisen für alle zugänglich sein.,503.0
485,spd,Maßgefertigte Produkte statt Präparate “von der Stange” sind Anfang einer neuen Gesundheitswirtschaft und einer neuen Zeit der adaptiven Zulassung von Medikamenten.,504.0
486,spd,Personalisierte Medizin bewirkt eine Veränderung im Verhältnis von Behandlung und Diagnostik.,504.0
487,spd,"In der Zukunft wird es mehr Produkte geben, bei denen ein diagnostischer Test mit einem Medikament als Einheit angeboten wird.",504.0
488,spd,Diese Leistungen müssen allen Bürger*innen zur Verfügung stehen,504.0
489,spd,- auch bei Medikamenten brauchen wir einen Sicherstellungsauftrag.,504.0
490,spd,"Frauen, Männer und Kinder haben besondere gesundheitliche Bedürfnisse, die bei ihrer Gesundheitsversorgung und der Prävention berücksichtigt werden müssen.",503.0
491,spd,"Doch die Gesundheitsforschung, Ausbildung und Versorgungspraxis orientieren sich zumeist an Daten von weißen, männlichen erwachsenen Probanden– das werden wir ändern.",503.0
492,spd,"Wir werden darüber hinaus Programme in den Bereichen Prävention und Krankheitsfrüherkennung fördern, die die Besonderheiten verschiedener Altersgruppen und Geschlechter berücksichtigen.",504.0
493,spd,"Eine qualitativ hochwertige Gesundheitsversorgung kann am besten durch eine Neuordnung der Rollenverteilung zwischen ambulantem und stationärem Sektor, durch eine Überwindung der Sektorengrenzen und eine gute Koordination und Kooperation der medizinischen, psychotherapeutischen und pflegerischen Berufe gelingen.",504.0
494,spd,"Wir brauchen darum eine stärkere Öffnung von Kranken- häusern für ambulante, teambasierte und interdisziplinäre Formen der Versorgung.",504.0
495,spd,"Die Corona-Krise hat gezeigt: Der öffentliche Gesundheitsdienst braucht bessere Rahmenbedingungen,",504.0
496,spd,"eine bessere Ausstattung, auch mit Blick auf die digitale Infrastruktur – Hardware ebenso wie Software,",504.0
497,spd,und eine konkurrenzfähige Vergütung.,701.0
498,spd,"Dann kann auch dessen sozialpolitisch wichtigste Aufgabe, die wirtschaftlich Schwächeren in Gesundheitsfragen zu unterstützen, besser gemeistert werden.",503.0
499,spd,Wir wollen die Potenziale der Digitalisierung für die Verbesserung von Diagnosen und für die flächendeckende gesundheitliche Versorgung entschlossener nutzen.,504.0
500,spd,Auch im Gesundheitssektor werden Daten immer wichtiger.,504.0
501,spd,Die Digitalisierung kann die Versorgungsqualität und die Effizienz verbessern und Fachkräfte von Aufgaben entlasten.,504.0
502,spd,Wir wollen Datenschutz gewährleisten,201.1
503,spd,"und geeignete Rahmenbedingungen, damit nicht die großen Plattformen auch die Gesundheitswirtschaft dominieren.",403.0
504,spd,"Für uns ist aber klar, dass die Digitalisierung unser hervorragendes und engagiertes medizinisches, psychotherapeutisches und pflegerisches Personal nicht ersetzen wird.",504.0
505,spd,Hinter guter medizinischer und psychotherapeutischer Versorgung und Pflege stehen immer Menschen.,504.0
506,spd,"Damit vom Pfleger bis zur niedergelassenen Ärztin alle die digitale Transformation bewältigen können, sind flächendeckende Weiterbildungs- und Unterstützungsangebote unerlässlich.",504.0
507,spd,Wir wollen zudem dem Schutz der Patientendaten höchste Priorität einräumen.,201.1
508,spd,Ein leistungsfähiges Gesundheitssystem braucht eine stabile und solidarische Finanzierung.,504.0
509,spd,Steuerzuschüsse und Investitionsmittel sollten mit klaren Zielvorgaben für die Reform des Systems verbunden werden.,504.0
510,spd,Wir werden eine Bürgerversicherung einführen.,504.0
511,spd,"Das bedeutet: Gleich guter Zugang zur medizinischen Versorgung für alle,",504.0
512,spd,eine solidarische Finanzierung,503.0
513,spd,und hohe Qualität der Leistungen.,504.0
514,spd,"Gesundheit ist keine Ware, deshalb müssen in unserem Gesundheitssystem die Bürger*innen im Mittelpunkt stehen.",504.0
515,spd,"Der Staat muss deshalb sicherstellen, dass die Leistungen der Gesundheitsversorgung den Bedürfnissen derer entsprechen, die sie benötigen.",504.0
516,spd,Gute Arbeitsbedingungen und vernünftige Löhne in der Pflege sind dafür eine wichtige Grundlage.,504.0
517,spd,Professionelle Pflege ist ein höchst anspruchsvoller Beruf.,504.0
518,spd,"Maßnahmen zur Überwindung des Personalmangels dürfen nicht dazu führen, dass die Stellen in der Pflege abgewertet werden.",504.0
519,spd,"Wir wollen die Kommerzialisierung im Gesundheitswesen beenden, denn sie wirkt sich negativ auf die Versorgung der Patient*innen",504.0
520,spd,und die Arbeitsbedingungen der Beschäftigten aus.,701.0
521,spd,"Gewinne, die aus Mitteln der Solidargemeinschaft erwirtschaftet werden, sollen verpflichtend und weitestgehend wieder in das Gesundheitssystem zurückfließen.",504.0
522,spd,Wir stärken die Kommunen bei der Einrichtung und beim Betreiben der integrierten medizinischen Versorgungszentren.,301.0
523,spd,"Das System der Fallpauschalen werden wir auf den Prüfstand stellen, die Pauschalen überarbeiten und wo nötig abschaffen.",504.0
524,spd,Die Grundkosten der Krankenhäuser und der integrierten medizinischen Versorgungszentren werden wir angemessen finanzieren.,504.0
525,spd,Bei der Stärkung des Gemeinwohls spielen öffentliche Krankenhäuser eine zentrale Rolle.,504.0
526,spd,Den individuellen Bedürfnissen von Kindern und Jugendlichen werden Fallpauschalen nicht gerecht.,504.0
527,spd,"Sie führen dazu, dass Kinderkliniken außerhalb der Ballungsräume sich nicht rechnen und geschlossen werden.",504.0
528,spd,Deshalb werden wir die Finanzierung der Kinder- und Jugendmedizin neu strukturieren.,504.0
529,spd,"Wir werden auch die ambulante und integrierte psychotherapeutische Versorgung für Kinder, Jugendliche und Erwachsene stärken, damit sie niedrigschwellig und ohne lange Wartezeiten allen zugänglich ist.",504.0
530,spd,"Insgesamt werden wir für eine bedarfsgerechte Grundfinanzierung der Kliniken,",504.0
531,spd,den Erhalt der Versorgung inklusive den Ausbau der integrierten Versorgungszentren in den ländlichen Regionen,301.0
532,spd,"sowie eine integrierte, bessere Notfallversorgung sorgen.",504.0
534,spd,Viele bahnbrechende Entwicklungen der vergangenen Jahrzehnte hätte es ohne eine aktive und vorausschauend handelnde Politik nicht gegeben.,404.0
535,spd,Die Politik muss die langen Linien und die Richtung beschreiben und sich als Innovationstreiber verstehen.,404.0
536,spd,"Sie muss die für die Wettbewerbsfähigkeit und die nachhaltige Beschäftigung wesentlichen Ziele formulieren, auf die sich die Kräfte konzentrieren sollen.",404.0
537,spd,"Wir brauchen den Staat als strategischen Investor, als Ordnungs- und Gestaltungskraft zur Bewältigung der Herausforderungen unserer Zeit.",403.0
538,spd,Staat und Verwaltung müssen zum Innovationstreiber werden,409.0
539,spd,und ihre Nachfragemacht einsetzen.,409.0
540,spd,Die Investitionen der öffentlichen Hand in wichtige Zukunftsfelder haben eine zentrale Bedeutung.,409.0
541,spd,"Wir werden das, in dieser Legislaturperiode von uns durchgesetzte, hohe Investitionsniveau des Bundes mit mindestens 50 Milliarden Euro pro Jahr weiter fortsetzen",409.0
542,spd,"und zudem dazu beitragen, dass sich alle staatlichen Ebenen mit großer Investitionskraft beteiligen.",409.0
543,spd,Wir werden die Unterstützung von strukturschwachen Regionen durch die Gemeinschaftsaufgabe Verbesserung der regionalen Wirtschaftsstruktur (GRW) verstetigen.,301.0
544,spd,Ein zentraler Akteur beim Investitionsgeschehen sind die Kommunen,409.0
545,spd,– ihre Investitionskraft müssen wir erhalten und stärken.,301.0
546,spd,Gleichwertige Lebensverhältnisse zu sichern heißt auch:,503.0
547,spd,Soziale Dienstleistungen dürfen nicht abhängig von der finanziellen Leistungsfähigkeit der Kommune sein.,504.0
548,spd,Dazu brauchen wir flächendeckend starke und handlungsfähige Kommunen.,301.0
549,spd,"Im Zuge der Corona-Pandemie haben wir bereits weitere Schritte getan, um Kommunen von Sozialausgaben zu entlasten.",301.0
550,spd,"Ein nötiger Schritt ist, den besonders hoch verschuldeten Kommunen einmalig hohe Altschulden abzunehmen.",301.0
551,spd,Zudem werden wir das Problem der Altschulden vor allem ostdeutscher Wohnungsbaugesellschaften lösen.,409.0
552,spd,In Deutschland werden gegenwärtig jährlich über 300 Milliarden Euro im Rahmen der öffentlichen Auftragsvergabe umgesetzt.,409.0
553,spd,Gerade die öffentliche Hand muss als große Abnehmerin von Produkten und Dienstleistungen Verantwortung übernehmen.,409.0
554,spd,"Wir werden die öffentliche Beschaffung so ausrichten, dass sie Innovationsimpulse setzt",402.0
555,spd,und den Zielen des sozial-ökologischen Wandels dient.,501.0
556,spd,"Hierfür sollten die Vergabekriterien stärker auf Innovation, Tarifbindung, Geschlechtergerechtigkeit und klimafreundliche Nachhaltigkeit ausgerichtet werden.",403.0
557,spd,Produktentwicklungen müssen sich auf den Staat als Nachfrager verlassen können.,409.0
558,spd,"Wir müssen besser darin werden, aus Ideen auch Produkte und Dienstleistungen zu machen und Start-ups zu fördern.",402.0
559,spd,Wir werden dabei die Erkenntnisse aus der Forschung schneller und breiter in Innovationen und Investitionen übersetzten.,411.0
560,spd,"Eine wichtige Rolle nimmt dabei die Kreditanstalt für Wiederaufbau (KfW) ein, die Mittel am Kapitalmarkt aufnimmt und diese zusammen mit den Förderbanken der Länder in strategisch wichtige Zukunftsbranchen lenkt, die den sozial-ökologischen Umbau der Wirtschaft unterstützt",416.2
561,spd,und auch Start-ups fördert.,402.0
562,spd,Wir werden sie zu einer modernen Innovations- und Investitionsagentur weiterentwickeln.,403.0
563,spd,"Wir stehen an der Seite der vielen Unternehmen, die ihre soziale, gesellschaftliche und ökologische Verantwortung ernst nehmen.",402.0
564,spd,"Das Handwerk ist der entscheidende Partner, damit die Klimawende vor Ort gelingt.",501.0
565,spd,"Wir werden das Handwerk fördern, indem wir Gebühren für Techniker*innen- und Meister*innenkurse abschaffen",411.0
566,spd,und uns für die Tarifbindung im Handwerk einsetzen.,701.0
567,spd,"Wir unterstützen das Handwerk in dem Bemühen, mit neuen Ausbildungskonzepten dem Fachkräftemangel zu begegnen",411.0
568,spd,und berufliche Ausbildung praxisnah mit Schule und Hochschule zu verknüpfen.,411.0
569,spd,Wir fördern und erkennen die Rolle des Handwerks bei der Ausbildung und Integration junger Menschen aus allen Teilen der Welt an.,411.0
570,spd,Start-up-Unternehmen sind wichtige Wachstumsmotoren für die Wirtschaft.,410.0
571,spd,"Wir wollen Deutschland zu einem führenden Start-up-Standort Europas machen,",402.0
572,spd,und so hochwertige Arbeitsplätze in den Regionen schaffen.,701.0
573,spd,"Um mehr Unternehmensgründungen anzuregen und mittelständischen Unternehmen eine sinnvolle Nachfolgeplanung zu ermöglichen, setzen wir auf drei Kernpunkte:",402.0
574,spd,"Organisatorische Unterstützung wie One-Stop-Agenturen für Gründer*innen,",402.0
575,spd,erleichterter Zugang zu Kapital durch Projektförderung,402.0
576,spd,sowie öffentliche Fonds für Wagniskapital,402.0
577,spd,"und eine “Kultur der zweiten Chance”, auch im Insolvenzrecht.",402.0
578,spd,Existenzgründungen von Frauen und in der Fläche werden wir mit eigenen Programmen gezielt fördern.,402.0
579,spd,"Wir wollen Unternehmen unterstützen, für die der Sinn ihrer wirtschaftlichen Aktivität und der langfristige Bestand ihres Unternehmens wichtiger sind als der kurzfristige Gewinn.",416.2
580,spd,Dazu werden wir eine nationale Strategie für die Förderung gemeinwohlorientierter Unternehmen und sozialer Innovationen entwickeln.,416.2
581,spd,"Die rechtlichen Rahmenbedingungen für gemeinwohlorientiertes Wirtschaften, wie zum Beispiel für Genossenschaften, Sozialunternehmen, Integrationsunternehmen und Unternehmen in Verantwortungseigentum, werden wir verbessern.",416.2
582,spd,"Für die Förderung einer sozialökologischen und digitalen Transformation unserer Wirtschaft gibt es bereits dezentrale Strukturen – wir wollen sie zu Transformationszentren als Werkstätten des Wandels bündeln und weiterentwickeln, die sich sowohl an etablierte Unternehmen als auch an Sozialunternehmen und nicht-exit-orientierte Start-ups sowie an Beschäftigte, Gewerkschaften und Zivilgesellschaft richten.",416.2
583,spd,"Solidarität werden wir weiterhin den Wirtschaftsbereichen zukommen lassen, die in der Corona- Pandemie zugunsten der Gesundheit aller besondere Einbußen hinnehmen mussten.",402.0
584,spd,"Das gilt für die Kulturwirtschaft, ebenso für die Tourismuswirtschaft, inklusive des Hotel- und Gaststätten- wesens, die nach der Pandemie andere sein werden als zuvor.",402.0
585,spd,Viel stärker als bisher wird sich der Fokus auf den inländischen Tourismus richten.,410.0
586,spd,"Darin steckt eine Chance, diesen zentralen Wirtschaftszweig nachhaltig, klimabewusst und modern auszurichten.",416.2
588,spd,"Um auch in Zukunft innovativ zu bleiben, werden wir die Stärken des deutschen Wissenschaftssystems in seiner ganzen Breite und Vielfalt und seiner internationalen Ausrichtung erhalten und weiterentwickeln.",411.0
589,spd,"Dazu fördern wir Zukunftstechnologien wie zum Beispiel Quantentechnik, Künstliche Intelligenz, Alternativverfahren und Wasserstoff an vielen Orten im Land.",411.0
590,spd,Für den perspektivischen Ausstieg aus den Tierversuchen werden wir eine Gesamtplanung aufsetzen und die Entwicklung von tierversuchsfreien Verfahren stärker fördern.,501.0
591,spd,"Wir werden die Universitäten und Fachhochschulen dabei unterstützen, die Digitalisierung voranzutreiben,",411.0
592,spd,Innovationen in guter Lehre fördern,506.0
593,spd,"und zugleich ihre forschungspolitische Bedeutung, die weit in die jeweiligen Regionen ausstrahlt, stärken.",411.0
594,spd,"Um aktuelle und kommende gesellschaftliche Herausforderungen zu meistern, braucht es neben technischen auch kulturelle und soziale Innovationen.",411.0
595,spd,"Daher werden wir die geistes-, sozial-, und kulturwissenschaftliche Forschung gezielt fördern.",411.0
596,spd,Die Exzellenzstrategie entwickeln wir weiter,506.0
597,spd,und ergänzen sie um die Unterstützung regionaler Kooperationen von Hochschulen und Forschungseinrichtungen.,411.0
598,spd,"Das wird auch dazu beitragen, dass die ausgezeichnete Forschungslandschaft, die die ostdeutschen Länder in den vergangenen Jahrzehnten aufgebaut haben, ihr Exzellenzpotential weiter entfalten kann, insbesondere in Bezug auf die Erforschung innovativer Technologien.",411.0
599,spd,Gute Wissenschaft braucht gute Arbeitsbedingungen.,701.0
600,spd,Wir werden uns für verlässliche Karrierewege und weniger Befristungen in der Wissenschaft einsetzen.,701.0
601,spd,"Wir wollen, dass Promovierende für ihre tatsächliche Arbeitszeit bezahlt werden, unabhängig vom Fach.",701.0
602,spd,Es muss gelten: 100 Prozent Gehalt für 100 Prozent Arbeit.,701.0
603,spd,"Wir werden für eine deutlich bessere Vereinbarkeit von Familie und Beruf sorgen,",701.0
604,spd,"neue, dauerhafte Beschäftigungsmöglichkeiten unterhalb der Professur schaffen",701.0
605,spd,und den Tenure-Track ausweiten.,506.0
606,spd,"Wir haben den Zielwert gesamtstaatlicher, also öffentlicher und privater Ausgaben für Forschung und Entwicklung, von drei Prozent des BIP bereits in den letzten Jahren übertroffen und wollen ihn weiter auf mindestens 3,5 Prozent steigern.",411.0
607,spd,"Wir werden dazu die Innovationsförderung aufstocken,",411.0
608,spd,die Forschung in die mittelständische Praxis mit Partnerschafts- und Kooperationsförderungen vorantreiben,411.0
609,spd,"und die Förder- und Kreditprogramme für den Mittelstand im Bereich Umwelt-, Klima- und Ressourcenschutz ausbauen.",402.0
610,spd,Kleine und mittlere Unternehmen (KMU) werden einen niederschwelligen Zugang zu Fördermitteln erhalten.,402.0
611,spd,Eine besondere Bedeutung kommt dem Austausch von wissenschaftlichen Erkenntnissen mit der Gesellschaft zu.,411.0
612,spd,Wir werden deshalb mehr Fördergelder für Open Science und Wissenschaftskommunikation bereithalten.,411.0
613,spd,"Damit Europa im internationalen technologischen Wettbewerb bestehen und seine Souveränität behaupten kann, werden wir in der Europäischen Union gemeinsam weiter geschlossen vorangehen.",108.0
614,spd,"Wir setzen uns für ein neu geordnetes Wettbewerbs- und Beihilferecht ein, das Wettbewerbsnachteile gegenüber anderen großen Wirtschaftsräumen verringert.",403.0
615,spd,Die sozial-ökologische Transformation erfordert umfangreiche Investitionen in den klimaneutralen Umbau industrieller Wertschöpfungsketten.,416.2
616,spd,"Das Beihilferecht muss es dem Staat ermöglichen, den nötigen Kapitaleinsatz in den Unternehmen mit öffentlichen Mitteln zu unterstützen und auf diese Weise Arbeitsplätze zu erhalten.",701.0
618,spd,Die Corona-Pandemie hat gravierende Auswirkungen.,408.0
619,spd,Auch auf die öffentlichen Haushalte.,408.0
620,spd,"Während die Steuereinnahmen zurückgehen, sind die staatlichen Ausgaben gestiegen.",409.0
621,spd,Eine Politik der Austerität nach der Krise wäre ein völlig falscher Weg.,409.0
622,spd,"Wer diesen Weg verfolgt, setzt unsere Zukunft aufs Spiel oder will harte Einschnitte in den Sozialstaat.",409.0
623,spd,"Wir stehen für eine Finanz- und Haushaltspolitik, die die großen Zukunftsinvestitionen finanziert und so zukunftsfähige Arbeitsplätze schafft,",701.0
624,spd,ein klimaneutrales Wachstum ermöglicht,416.2
625,spd,und den gesellschaftlichen Zusammenhalt stärkt.,606.1
626,spd,Daher gilt für uns: Die Finanzierung der in diesem Zukunftsprogramm formulierten Schwerpunkte stellen wir sicher.,408.0
627,spd,Dazu werden wir die verfassungsrechtlich möglichen Spielräume zur Kreditaufnahme nutzen.,409.0
628,spd,Die gerechte Verteilung von Einkommen und Vermögen ist eine Grundvoraussetzung für den Zusammenhalt unserer Gesellschaft.,606.1
629,spd,"Die extrem ungleiche Verteilung von Einkommen und Vermögen ist nicht nur sozialpolitisch bedenklich, sie ist auch ökonomisch unvernünftig.",503.0
630,spd,Die hohe und weiterwachsende Konzentration des Vermögens auf einige Hochvermögende verhindert nachhaltiges Wachstum und verschenkt wertvolle Potenziale.,416.2
631,spd,Wir werden der Steuergerechtigkeit Geltung verschaffen,503.0
632,spd,– Steuerhinterziehung ist kein Kavaliersdelikt.,605.1
633,spd,"Gegen Steuerhinterziehung, Steuervermeidung und Steuerbetrug werden wir konsequent vorgehen.",605.1
634,spd,Wir haben grenzüberschreitende Steuergestaltungsmodelle der Anzeigepflicht unterworfen und werden eine nationale Anzeigepflicht einführen.,605.1
635,spd,Wir werden die Umgehung der Grunderwerbsteuer (Share Deals) beenden.,605.1
636,spd,Der Umsatzsteuerbetrug bei Karussellgeschäften auf europäischer Ebene muss beendet werden.,605.1
637,spd,"Die öffentliche Transparenz ist ein gutes Mittel, um Unternehmen in die Pflicht zu nehmen.",403.0
638,spd,"Wir werden Steuervermeidung mit einem öffentlichen Reporting großer, international agierender Unternehmen eindämmen (Public Country-by-Country- Reporting).",403.0
639,spd,Die Besteuerung von Einkommen werden wir gerechter gestalten.,503.0
640,spd,Das aktuelle Steuersystem nimmt gerade mittlere Einkommen zu stark in Anspruch.,503.0
641,spd,Die finanziellen Lasten der Krisenbewältigung dürfen für die ohnehin stark strapazierte große Mehrheit der Bürger*innen nicht zu einer steuerlichen Mehrbelastung führen.,503.0
642,spd,Im Gegenteil: Wir wollen die Steuern für die Mehrheit senken.,503.0
643,spd,"Wir werden eine Einkommensteuerreform vornehmen, die kleine und mittlere Einkommen besserstellt, die Kaufkraft stärkt und dafür im Gegenzug die oberen fünf Prozent stärker für die Finanzierung der wichtigen öffentlichen Aufgaben heranzieht.",503.0
644,spd,"Für diejenigen, die besonders viel verdienen, halten wir zudem an dem Aufschlag von drei Prozentpunkten zur Einkommensteuer fest.",503.0
645,spd,"Er soll künftig bei Verheirateten für den zu versteuernden Einkommensanteil oberhalb von 500.000 Euro im Jahr, bei Ledigen ab 250.000 Euro im Jahr gelten.",503.0
646,spd,"Wir wollen die Bemessungsgrenze zur Erhebung der Beiträge zur gesetzlichen Kranken-, Pflege-, Renten- und Arbeitslosenversicherung regelmäßig anpassen.",503.0
647,spd,Den Solidaritätszuschlag haben wir für die allermeisten Bürger*innen abgeschafft.,503.0
648,spd,"Die Einnahmen aus dem verbliebenen Solidaritätszuschlag, den nur noch die Spitzenverdiener*innen zahlen, werden wir weiter brauchen.",503.0
649,spd,"Er ist ein gerechter Beitrag zu einem stabilen Gemeinwesen, das allen nutzt.",503.0
650,spd,Das geltende Steuerrecht befördert die klassische Arbeitsteilung zwischen Männern und Frauen.,604.0
651,spd,Das werden wir ändern und das Steuerrecht stärker auf Partnerschaftlichkeit ausrichten,604.0
652,spd,sowie die Steuerlast bei unterschiedlich hohen Einkommen zwischen den Eheleuten gerecht verteilen.,503.0
653,spd,Das Ehegattensplitting bildet die gesellschaftliche Realität nicht mehr ab und schließt viele Haushalte mit Kindern von dem gewährten Steuervorteil aus.,604.0
654,spd,Nutznießer sind stattdessen vor allem Alleinverdiener-Ehepaare mit hohen Einkommen unabhängig von der Kinderzahl.,604.0
655,spd,Wir werden das Ehegattensplitting für neu geschlossene Ehen ändern.,604.0
656,spd,Die allermeisten Haushalte mit Kindern werden durch die Kindergrundsicherung finanziell bessergestellt werden.,603.0
657,spd,Normalverdienende auch ohne Kinder werden keine Einbußen erleiden.,503.0
658,spd,Für bestehende Ehen werden wir zudem ein Wahlrecht einführen.,603.0
659,spd,"Die steuerliche Abzugsfähigkeit von Manager*innengehältern werden wir begrenzen, und zwar auf das 15-fache des Durchschnittseinkommens der Beschäftigten in dem Betrieb, in dem die Manager*in beschäftigt ist.",503.0
660,spd,"Bislang gilt bei förderwürdigen Aufwendungen wie zum Beispiel Spenden: Je höher das Einkommen, desto höher die Steuerrückerstattung.",503.0
661,spd,Zukünftig soll jede*r eine einkommensunabhängige Steuerminderung erhalten.,503.0
662,spd,"Wir wollen die Vermögensteuer wieder in Kraft setzen, auch um die Finanzkraft der Länder für wichtige Zukunftsaufgaben zu verbessern.",301.0
663,spd,"Wer sehr viel Vermögen hat, muss einen größeren Beitrag zur Finanzierung unseres Gemeinwesens leisten.",503.0
664,spd,"Deshalb werden wir unter anderem einen maßvollen, einheitlichen Steuersatz von einem Prozent für sehr hohe Vermögen einführen.",503.0
665,spd,"Gleichzeitig wird es hohe persönliche Freibeträge geben, so dass sich die Steuerbelastung auf besonders vermögende Teile der Bevölkerung konzentriert.",503.0
666,spd,"Wir stellen sicher, dass mit der Vermögenssteuer keine Arbeitsplätze gefährdet werden.",701.0
667,spd,Die Grundlage von Betrieben wird bei der Vermögenssteuer verschont.,401.0
668,spd,Die Erbschaftssteuer ist reformbedürftig.,503.0
669,spd,"In ihrer gegenwärtigen Form ist sie ungerecht, da sie vermögende Unternehmenserben bevorzugt.",503.0
670,spd,Mit einer effektiven Mindestbesteuerung werden wir die Überprivilegierung großer Betriebsvermögen abschaffen.,503.0
671,spd,Auch für vermögenshaltende Familienstiftungen werden wir eine Mindestbesteuerung einführen.,503.0
672,spd,"Wir werden eine Finanztransaktionssteuer einführen,",503.0
673,spd,möglichst im Einklang mit unseren europäischen Partnern.,108.0
674,spd,Zugleich werden wir die von uns maßgeblich mit unterstützten internationalen Verhandlungen zur Einführung einer effektiven Mindestbesteuerung und einer fairen Besteuerung so genannter Digitalunternehmen zum Abschluss bringen und in Deutschland und Europa umsetzen.,503.0
675,spd,"Google, Amazon, Facebook und andere große Digitalunternehmen müssen einen angemessenen Beitrag zur Finanzierung des Gemeinwesens leisten.",503.0
676,spd,"Wir brauchen einen leistungsfähigen, sicheren und fairen Finanzmarkt, um den Wandel in eine digitale",411.0
677,spd,und nachhaltige Wirtschaft finanzieren zu können.,416.2
678,spd,Er muss ordentlich reguliert und überwacht werden.,403.0
679,spd,"Wir werden sicherstellen, dass den Verbraucher*innen die Finanzierungsdienstleistungen kostengünstig angeboten werden",403.0
680,spd,"und Investitionen in nachhaltige, klimafreundliche Produkte und Produktionsverfahren fördern.",402.0
681,spd,"Für das Vertrauen in die Funktionstüchtigkeit und Sicherheit von Finanzmarktakteuren und Finanzprodukten ist es gerade für Kleinanleger*innen wichtig, dass sie eine unabhängige und an ihren Interessen orientierte Beratung erhalten können.",403.0
682,spd,Überschuldeten Privatpersonen werden wir besser aus einer nicht aus eigener Kraft überwindbaren finanziellen Not helfen.,504.0
683,spd,Die Schuldnerberatung werden wir stärken.,504.0
684,spd,Durch ausgeweitete vorsorgende Beratungsmöglichkeiten soll der Weg in die Überschuldung am besten von vornherein vermieden werden.,504.0
685,spd,"Um den Finanzstandort Deutschland zum Motor einer nachhaltigen Transformation der Finanz- und Realwirtschaft in Einklang mit den Pariser Klimaschutzzielen zu machen, werden wir künftig noch mehr nachhaltige Staatsanleihen auflegen und auf weitere als nachhaltig zertifizierte Finanzprodukte hinwirken.",416.2
686,spd,"Das Ziel ist, private Kapitalflüsse in den Auf- und Ausbau nachhaltiger Wirtschaftsstrukturen zu lenken.",416.2
687,spd,Der Wettbewerb im Finanzsektor soll erhalten bleiben,403.0
688,spd,"und die Bankenregulierung muss bewirken, dass staatliche Rettungsschirme für einzelne Banken nicht notwendig werden.",412.0
689,spd,"Wir unterstützen die EU-Kommission dabei, darauf im Rahmen der europäischen Fusionskontrolle zu achten.",108.0
690,spd,"Wir haben dafür gesorgt, dass die Bundesanstalt für Finanzdienstleistungsaufsicht (BaFin) stärkere Kontroll-Kompetenzen erhält.",403.0
691,spd,Wir haben bei der Prüfung von Jahresabschlüssen der Unterneh- men eine Überprüfung unmittelbar durch die BaFin ermöglicht.,403.0
692,spd,"Sie kann nun hoheitlich prüfen, da Jahresabschlüsse die wichtigste Informationsquelle für Anleger*innen und Verbraucher*innen sind.",403.0
